fredag 15. mars 2024	17:35:19
Time(s)	SP-1	SP-2	SP-3	SP-4	SP-5	SP-6	SP-7	SP-8	SP-9	SP-10	SP-11	SP-12	SP-13	SP-14	SP-15	SC-1	SP-16	SP-17	SP-18	SP-19	SP-20	SP-21	SP-22	SP-23	SP-24	SP-25	SP-26	SP-27	SP-28	SP-29	SP-30	
161,000000	1205,491630	81,550094	67,793773	77,045339	58,582622	69,156650	59,327886	93,072988	55,690637	27,308041	84,212056	63,798998	55,298556	38,444308	50,463948	0,595570	34,478224	42,036229	53,443258	62,753188	72,887643	88,912656	96,947289	75,823957	79,688174	76,458797	97,256433	65,179685	41,426768	76,974862	78,361622
162,000000	1205,491630	81,512840	67,789713	77,051228	58,603355	69,148528	59,326924	93,073573	55,703787	27,326396	84,206364	63,778776	55,315006	38,439323	50,452820	0,597130	34,391586	42,057721	53,441803	62,752419	72,898897	88,925200	96,971097	75,832107	79,669271	76,481785	97,279050	65,202567	41,450126	76,973998	78,339353
163,000000	1205,491630	81,471875	67,777317	77,050446	58,613765	69,121735	59,314540	93,047963	55,682981	27,328387	84,179917	63,774356	55,281932	38,444023	50,447710	0,595406	34,334044	42,013312	53,430249	62,794735	72,979428	88,930684	96,922467	75,850737	79,697321	76,488162	97,273658	65,195043	41,532752	76,991145	78,462095
164,000000	1205,491631	81,425474	67,764223	77,032329	58,591722	69,092543	59,267759	93,020666	55,641671	27,316968	84,149504	63,734169	55,266765	38,436259	50,421862	0,595086	34,245666	42,035509	53,454259	62,809711	72,922900	88,902941	96,961115	75,851078	79,659683	76,453936	97,274096	65,161154	41,536387	76,996539	78,456489
165,000000	1205,491631	81,397184	67,765307	77,002714	58,573466	69,054811	59,228111	92,994703	55,602127	27,280554	84,103852	63,690055	55,230485	38,386691	50,386633	0,593215	34,188451	42,035550	53,405147	62,712990	72,893281	88,914016	96,980297	75,821350	79,637040	76,452661	97,256737	65,167208	41,493308	76,963042	78,431100
166,000000	1205,491631	81,366796	67,768738	76,995986	58,550021	69,009652	59,206301	92,972331	55,563974	27,217664	84,073135	63,659232	55,203719	38,347772	50,367542	0,592795	34,120173	42,019670	53,358715	62,686020	72,912995	88,913930	96,925213	75,768359	79,667597	76,460153	97,267932	65,150293	41,490314	76,937856	78,438164
167,000000	1205,491631	81,346683	67,757189	77,009387	58,571362	68,994059	59,213744	92,959077	55,554145	27,219436	84,058517	63,639582	55,189763	38,323489	50,362563	0,595686	34,046416	41,970157	53,313678	62,717712	72,938259	88,890422	96,879093	75,795937	79,693890	76,451685	97,257694	65,138734	41,515448	76,947738	78,451147
168,000000	1205,491631	81,293208	67,745089	76,993382	58,544148	68,974190	59,164381	92,931436	55,524544	27,189296	84,023931	63,594988	55,153017	38,303588	50,344848	0,592719	33,974698	41,981772	53,301562	62,652687	72,910951	88,892974	96,858290	75,799398	79,654125	76,434973	97,233465	65,158197	41,510088	76,958619	78,447150
169,000000	1205,491631	81,312619	67,738803	76,982154	58,559489	68,958706	59,136241	92,917681	55,484333	27,170493	83,998713	63,584107	55,136588	38,284491	50,330449	0,594042	33,912622	41,960960	53,307510	62,660521	72,910833	88,880850	96,958194	75,792047	79,660651	76,454043	97,200171	65,140216	41,553932	76,947474	78,456301
170,000000	1205,491631	81,315522	67,723894	76,975608	58,556196	68,949676	59,137045	92,928987	55,478913	27,176331	84,006684	63,612261	55,158289	38,310556	50,299835	0,595371	33,820887	41,942915	53,326068	62,729886	72,944447	88,882192	96,832080	75,822078	79,711053	76,436586	97,196297	65,122171	41,631742	76,955427	78,493992
171,000000	1205,491631	81,313229	67,704507	76,971485	58,548420	68,967017	59,148281	92,959622	55,520581	27,192713	84,043066	63,646853	55,184359	38,346073	50,293861	0,593397	33,733386	41,968877	53,359215	62,794579	72,991044	88,838516	96,814904	75,877543	79,714418	76,426349	97,203921	65,088390	41,689756	76,961079	78,619502
172,000000	1205,491631	81,275838	67,689371	76,968173	58,509929	68,961704	59,154917	92,952529	55,536093	27,189061	84,052856	63,641554	55,183216	38,382211	50,301163	0,592384	33,690418	41,985300	53,377690	62,789572	72,952205	88,850162	96,829619	75,885531	79,756116	76,413450	97,190427	65,080929	41,736470	76,941985	78,681585
173,000000	1205,491412	81,264306	67,697204	76,970303	58,512477	68,950896	59,153892	92,944852	55,516264	27,187170	84,058082	63,664263	55,192889	38,391122	50,298180	0,590796	33,640199	42,007060	53,388587	62,833551	73,017172	88,857018	96,903039	75,889975	79,790006	76,402331	97,183680	65,090670	41,783938	76,962861	78,755004
174,000000	1205,491212	81,234845	67,695399	76,966134	58,508609	68,918751	59,117912	92,907181	55,486522	27,179953	84,037939	63,658733	55,190640	38,396434	50,327817	0,586673	33,577977	42,037729	53,425879	62,875444	72,994794	88,892612	96,864263	75,885401	79,787212	76,430937	97,176485	65,054901	41,781506	76,953188	78,769700
175,000000	1205,491380	81,225677	67,700173	76,960326	58,503228	68,909790	59,105241	92,901800	55,476239	27,165621	84,010168	63,657641	55,187723	38,396944	50,343769	0,588168	33,517507	42,042255	53,433388	62,864384	72,940646	88,849298	96,789971	75,894615	79,748819	76,430479	97,198638	65,065222	41,779834	76,964319	78,765215
176,000000	1205,491481	81,154575	67,688492	76,927361	58,462356	68,898966	59,069909	92,867654	55,455691	27,137788	84,005819	63,647671	55,175082	38,391874	50,331197	0,588547	33,473474	42,057891	53,469048	62,801820	72,959884	88,855684	96,889071	75,868331	79,761432	76,395209	97,201301	65,044057	41,806896	76,960562	78,782932
177,000000	1205,491541	80,792523	67,681275	76,899597	58,431329	68,734497	58,889903	92,707133	55,298294	26,978788	83,851539	63,455497	55,045071	38,258395	50,300051	0,587302	33,431089	42,016220	53,382773	62,653893	72,873533	88,844511	96,919397	75,817144	79,699346	76,376589	97,180287	65,065324	41,762405	76,935573	78,773233
178,000000	1205,491577	78,945174	67,655608	76,838952	58,379765	68,505149	58,667852	92,470388	54,985461	26,729731	83,596157	63,188460	54,823198	37,996162	50,219891	0,589504	33,385467	41,928331	53,236717	62,453585	72,731406	88,815679	96,868343	75,750474	79,665401	76,384533	97,173531	65,061737	41,689135	76,936213	78,748612
179,000000	1205,491598	76,468825	65,196826	76,403996	58,114224	67,751702	58,083539	91,935060	54,188391	26,117885	82,940971	62,502784	54,227028	37,373642	50,053099	0,586819	33,303082	41,696151	52,923192	61,748057	72,196067	88,771269	96,870842	75,504228	79,388350	76,373431	97,141734	65,056081	41,466405	76,923574	78,530472
180,000000	1205,491611	73,699417	61,795642	72,733269	57,798797	66,791662	57,026163	91,387905	52,527754	24,973777	81,478651	60,873341	52,826446	35,935801	49,649901	0,577606	33,226270	41,118946	52,089491	60,406182	71,016014	87,937652	96,690171	74,936910	78,849791	76,292064	97,106371	65,030452	40,967504	76,867923	78,155107
181,000000	1205,491619	71,498352	59,191192	69,854590	57,537864	66,024815	56,199582	90,993249	50,685388	23,957595	79,778004	58,911253	51,099602	34,211118	48,974217	0,571319	33,153696	40,155973	50,865493	59,078739	69,778098	87,127671	96,491544	74,197489	78,227784	76,137213	97,083840	64,955999	40,413792	76,802897	77,695739
182,000000	1205,491436	69,905550	57,327118	67,696813	57,424807	65,594065	55,672622	90,753154	49,089589	23,195729	78,448805	57,124553	49,512312	32,636557	48,166593	0,561607	33,070863	39,096052	49,687953	57,952821	68,635410	86,374870	96,299806	73,549060	77,653335	76,023375	97,025885	64,894676	39,874725	76,817452	77,319563
183,000000	1205,491443	68,880812	56,142064	66,037480	57,374183	65,354807	55,354201	90,634136	47,917159	22,714392	77,478899	55,761776	48,270909	31,416725	47,284200	0,529722	32,979669	38,067594	48,625761	57,153192	67,834674	85,760673	96,155627	72,872882	77,232588	75,941106	97,010113	64,865110	39,573364	76,765336	77,081443
184,000000	1205,491518	68,338280	55,412052	65,105466	57,315481	65,134365	55,172926	90,544995	47,113503	22,408851	76,862799	54,823592	47,394789	30,560085	46,411074	0,486896	32,888374	37,110065	47,837373	56,638338	67,300299	85,366584	96,035657	72,200262	76,955745	75,902603	96,944948	64,826333	39,354181	76,698077	76,970316
185,000000	1205,491563	68,100732	55,016055	64,614216	57,261262	65,034055	55,052105	90,491965	46,670172	22,236873	76,550393	54,316828	46,909839	30,099095	45,639029	0,394838	32,820179	36,351339	47,333245	56,430374	67,079296	85,114693	95,914939	71,810966	76,836065	75,861308	96,879591	64,751050	39,271323	76,668134	76,914967
186,000000	1205,491590	68,073867	54,831221	64,434280	57,255193	64,984381	55,018915	90,466797	46,525759	22,187999	76,419330	54,134102	46,737321	29,930840	44,988692	0,360991	32,758646	35,845022	47,060291	56,363937	66,998638	84,989546	95,899470	71,629776	76,761127	75,834513	96,817540	64,695756	39,197861	76,659948	76,897210
187,000000	1205,491413	67,920486	54,655172	64,219216	57,223676	64,940803	54,940305	90,441654	46,430774	22,129916	76,325634	54,010499	46,628024	29,828764	44,471257	0,342213	32,733231	35,483919	46,924322	56,298412	66,953286	84,911782	95,886996	71,487325	76,758254	75,829077	96,756690	64,687578	39,202268	76,667708	76,817572
188,000000	1205,491500	67,806064	54,543417	64,061389	57,181240	64,899528	54,915548	90,418414	46,335599	22,070453	76,238595	53,918045	46,524999	29,727136	44,009057	0,287475	32,691712	35,183455	46,801553	56,236929	66,855678	84,861973	95,891197	71,401345	76,704976	75,822802	96,727794	64,682564	39,190244	76,638067	76,800284
189,000000	1205,491553	67,845142	54,535831	64,079454	57,200784	64,889656	54,879625	90,421552	46,305793	22,060422	76,208122	53,862757	46,485771	29,680928	43,647209	0,172122	32,668772	34,939248	46,728776	56,253551	66,839373	84,819839	95,857917	71,386228	76,716563	75,806724	96,692689	64,652719	39,198865	76,633937	76,870500
190,000000	1205,491584	67,866433	54,536028	64,074538	57,237781	64,876843	54,919629	90,428243	46,322055	22,074718	76,193087	53,889019	46,512909	29,712736	43,365134	0,145007	32,620848	34,835081	46,719254	56,342076	66,873328	84,790828	95,922341	71,361132	76,741164	75,781094	96,703065	64,669530	39,262352	76,651482	76,910153
191,000000	1205,491603	67,979724	54,571072	64,158240	57,232467	64,904762	54,933513	90,436711	46,398538	22,130531	76,254489	53,959941	46,583767	29,793136	43,170761	0,086821	32,629432	34,803251	46,705442	56,384020	66,959325	84,780815	95,908904	71,387060	76,781201	75,784211	96,688217	64,697018	39,310256	76,672594	76,986532
192,000000	1205,491614	68,089387	54,621707	64,239534	57,228690	64,919899	54,944792	90,451527	46,489632	22,218318	76,320866	54,075384	46,678104	29,908121	43,015680	0,072446	32,608952	34,812731	46,785858	56,486157	67,052909	84,785153	95,918717	71,442150	76,811365	75,813421	96,658931	64,693015	39,389582	76,665204	77,042077
193,000000	1205,491621	68,144570	54,641268	64,293350	57,187940	64,939110	54,947268	90,450288	46,581890	22,264729	76,359586	54,181746	46,779329	30,007663	42,914053	0,083226	32,594432	34,807191	46,864423	56,550540	67,109493	84,784744	95,903037	71,469547	76,836746	75,831845	96,657629	64,695443	39,428480	76,674472	77,056070
194,000000	1205,491625	68,141140	54,635090	64,290804	57,186640	64,941524	54,953845	90,455526	46,650209	22,281045	76,379297	54,256047	46,845060	30,089812	42,814925	0,049830	32,588063	34,832542	46,927268	56,625901	67,125242	84,773207	95,923502	71,487151	76,862272	75,802582	96,657922	64,683346	39,472789	76,672408	77,122890
195,000000	1205,491627	68,053258	54,589333	64,233590	57,176665	64,919336	54,915476	90,447588	46,629047	22,291764	76,357629	54,237470	46,822370	30,072147	42,767007	0,029835	32,586697	34,842691	46,933762	56,487541	67,086300	84,738335	95,832514	71,471534	76,803464	75,780122	96,644963	64,649617	39,403556	76,670563	77,067275
196,000000	1205,491629	67,968946	54,551273	64,174753	57,197716	64,919052	54,927261	90,443208	46,532901	22,279392	76,311987	54,153104	46,760671	30,008269	42,690799	0,017864	32,594742	34,836183	46,890779	56,487926	67,065375	84,753380	95,845399	71,439035	76,825802	75,814224	96,639703	64,673435	39,432194	76,670387	77,077759
197,000000	1205,491629	67,861723	54,511191	64,077323	57,214391	64,885673	54,935409	90,450155	46,477622	22,236207	76,263151	54,084335	46,687130	29,931331	42,613788	0,010696	32,597757	34,807311	46,824156	56,438262	67,058701	84,700991	95,906573	71,442592	76,814803	75,783900	96,644714	64,677802	39,456087	76,680386	77,059045
198,000000	1205,491630	67,781377	54,484423	64,013971	57,255559	64,896474	54,914566	90,464850	46,389714	22,178591	76,231644	53,995850	46,600392	29,843536	42,536108	0,006404	32,596460	34,767636	46,787007	56,376459	66,970431	84,780703	95,899399	71,421870	76,796000	75,811698	96,649420	64,687678	39,437528	76,655622	77,054662
199,000000	1205,491630	67,683477	54,438537	63,927799	57,241274	64,890461	54,886021	90,462362	46,289617	22,118240	76,184103	53,891263	46,509261	29,737804	42,476875	0,003834	32,598590	34,718950	46,686421	56,305410	66,937243	84,603964	95,943441	71,367576	76,743286	75,799668	96,634094	64,686932	39,420000	76,662914	77,036555
200,000000	1205,491630	67,652820	54,436469	63,914746	57,240988	64,897732	54,889922	90,464338	46,236930	22,081243	76,147133	53,807102	46,457293	29,675314	42,385231	0,002296	32,566281	34,689305	46,636748	56,312457	66,921883	84,454184	95,936908	71,385063	76,771736	75,824987	96,660805	64,665742	39,431816	76,683964	77,075794
201,000000	1205,491630	67,696248	54,454697	63,939873	57,244059	64,896489	54,908629	90,465639	46,247673	22,077807	76,168167	53,824992	46,475443	29,686250	42,340026	0,001375	32,565032	34,680320	46,634764	56,335683	66,898070	84,435795	95,950300	71,431829	76,790168	75,838277	96,630875	64,652330	39,475558	76,677483	77,168528
202,000000	1205,491631	67,750167	54,482839	63,984924	57,264469	64,921519	54,916208	90,491012	46,285815	22,107733	76,217249	53,877423	46,522927	29,752905	42,293691	0,000823	32,538503	34,704449	46,668845	56,412102	66,949324	84,417219	95,938637	71,489353	76,823404	75,833570	96,607919	64,670721	39,545945	76,683099	77,249761
203,000000	1205,491578	67,700606	54,470405	63,964181	57,284927	64,923840	54,932268	90,494163	46,319400	22,112585	76,219414	53,901118	46,538378	29,787847	42,281790	0,000493	32,556342	34,704247	46,705584	56,415188	66,983327	84,369224	95,989514	71,502019	76,844226	75,835459	96,632009	64,659329	39,600647	76,687274	77,272231
204,000000	1205,491599	67,610738	54,419890	63,898592	57,274394	64,904526	54,913844	90,486198	46,287745	22,093037	76,206308	53,882576	46,509350	29,745794	42,237849	0,000295	32,526169	34,693271	46,674007	56,392686	66,945550	84,353840	95,982309	71,489591	76,836731	75,811965	96,637733	64,683484	39,560637	76,656274	77,275089
205,000000	1205,491612	67,474518	54,359670	63,801901	57,264081	64,882987	54,906502	90,458986	46,159211	22,037984	76,138449	53,779584	46,424982	29,649587	42,195085	0,000177	32,511072	34,640246	46,629364	56,314324	66,896981	84,298309	95,886420	71,459273	76,796146	75,779243	96,634770	64,648381	39,561850	76,640446	77,285683
206,000000	1205,491619	67,332043	54,291397	63,692233	57,268468	64,843181	54,867943	90,440516	46,060798	21,986787	76,052735	53,656883	46,302002	29,525468	42,154647	0,000106	32,495138	34,575015	46,547033	56,226430	66,809404	84,320787	95,892377	71,419409	76,769863	75,787942	96,607540	64,637670	39,547056	76,661349	77,240010
207,000000	1205,491362	67,255180	54,251762	63,633825	57,238448	64,814270	54,837182	90,429372	45,959836	21,944566	75,977575	53,535200	46,178877	29,413701	42,042368	6,332329E-5	32,471427	34,502197	46,439969	56,175909	66,727254	84,310276	95,951839	71,372044	76,755133	75,780680	96,599104	64,650816	39,544006	76,629721	77,277859
208,000000	1205,491470	67,298538	54,244658	63,632015	57,210432	64,793726	54,787565	90,420655	45,939097	21,941100	75,961384	53,490036	46,146520	29,398091	41,991224	3,791399E-5	32,446561	34,424952	46,411317	56,237370	66,758926	84,296343	95,871980	71,344681	76,732228	75,774489	96,567293	64,636868	39,561392	76,618169	77,274711
209,000000	1205,491534	67,419798	54,298867	63,730626	57,208790	64,799821	54,805028	90,423602	46,007912	21,954085	75,986693	53,578126	46,215075	29,474720	41,917414	2,270051E-5	32,436936	34,425809	46,442801	56,337179	66,799014	84,267853	95,899547	71,400967	76,756310	75,747294	96,509694	64,635407	39,609366	76,593298	77,345264
210,000000	1205,491573	67,630410	54,373876	63,875389	57,184514	64,811939	54,817885	90,436263	46,168649	22,041208	76,075679	53,753943	46,372423	29,650536	41,958521	1,359163E-5	32,434213	34,504013	46,541617	56,507197	66,963500	84,246526	95,945307	71,506883	76,816585	75,755807	96,532311	64,640598	39,704808	76,614216	77,356942
211,000000	1205,491596	67,801563	54,458595	64,001825	57,220345	64,833881	54,860387	90,440444	46,307680	22,152923	76,172370	53,940152	46,541743	29,838106	41,986952	8,137812E-6	32,417413	34,577455	46,656853	56,654909	67,084947	84,262325	95,918988	71,565168	76,885572	75,773488	96,542529	64,629372	39,784911	76,620493	77,457396
212,000000	1205,491610	67,897070	54,512187	64,089120	57,248741	64,864743	54,905547	90,452175	46,451044	22,239082	76,255041	54,104211	46,711773	30,016306	42,063794	4,872409E-6	32,449047	34,706796	46,789857	56,778159	67,186827	84,260694	95,865325	71,627031	76,921448	75,763140	96,579304	64,629540	39,840278	76,624333	77,503970
213,000000	1205,491618	67,985006	54,549242	64,134559	57,280428	64,892606	54,928548	90,466766	46,581118	22,289867	76,301493	54,247039	46,837007	30,157559	42,147830	2,917291E-6	32,486123	34,817022	46,921582	56,869920	67,216737	84,243150	95,857159	71,654166	76,975868	75,753775	96,560322	64,623511	39,885576	76,639518	77,595854
214,000000	1205,491623	68,046581	54,574902	64,197906	57,267331	64,905327	54,931715	90,472429	46,649522	22,317773	76,324569	54,352904	46,939176	30,265281	42,232578	1,746690E-6	32,478550	34,943276	46,983533	56,943728	67,281281	84,237891	95,841975	71,712765	76,977818	75,766295	96,537190	64,648610	39,956836	76,636670	77,628177
215,000000	1205,491626	68,126604	54,619172	64,286700	57,271682	64,924358	54,946804	90,467840	46,721222	22,351364	76,356687	54,460214	47,007629	30,352056	42,293490	1,045808E-6	32,471240	35,017884	47,046788	57,023059	67,380450	84,253791	95,910593	71,722525	77,029681	75,771123	96,550966	64,616097	39,966036	76,642321	77,654065
216,000000	1205,491628	69,020430	55,057326	65,039684	57,317006	65,038226	55,078807	90,504883	47,034033	22,528426	76,577893	54,752250	47,271739	30,658332	42,408667	6,261638E-7	32,482448	35,136075	47,203898	57,397507	67,632470	84,281225	95,958910	71,895177	77,167547	75,801465	96,571515	64,624506	40,115227	76,671464	77,738267
217,000000	1205,491510	74,245704	58,305769	67,818172	58,199840	66,581271	56,415300	91,793138	49,157432	24,042674	78,223909	56,803511	49,065245	32,587180	42,839715	0,073095	32,500441	35,801205	48,099427	59,858855	69,592122	84,317817	96,037984	72,982910	78,061659	75,882975	96,622604	64,677950	40,893454	76,725784	78,364051
218,000000	1205,491558	79,317557	62,509589	71,413115	62,167783	71,982269	61,514349	97,207888	55,256496	29,039593	83,119747	62,802932	54,350043	38,202717	44,767284	0,265559	32,547319	37,963385	50,913458	65,483510	74,581006	84,508716	96,067401	75,812023	80,485715	76,223787	96,651461	64,798505	43,124524	76,849500	80,170787
219,000000	1205,491587	82,983192	66,560491	75,363324	68,036693	79,418356	68,658111	104,533805	63,231025	35,934165	89,798540	70,618134	61,383790	45,515216	48,180296	0,413063	32,624686	41,464641	55,364777	71,085755	79,867981	84,771038	96,344833	78,952926	83,188985	76,702071	96,769526	65,041738	45,457898	77,073097	82,358275
220,000000	1205,491605	85,579989	69,729350	78,916711	72,908402	85,413184	74,991174	110,468510	70,063274	42,021274	95,913733	77,096098	67,369453	51,504182	52,298276	0,529247	32,729633	45,472601	60,013764	74,973569	83,673876	85,052124	96,660419	81,228154	85,254396	77,135162	96,901718	65,421262	46,957144	77,316600	84,033012
221,000000	1205,491615	87,311643	71,615762	81,583974	75,933327	89,375928	79,269444	114,189720	74,645222	46,182501	100,300560	81,324300	71,359154	55,374530	56,291625	0,625805	32,846911	49,219949	63,750779	77,234111	85,984369	85,330629	96,855488	82,624867	86,567984	77,427985	97,007397	65,742948	47,902509	77,570107	85,154225
222,000000	1205,491611	88,386506	72,323377	83,260972	77,354140	91,686098	81,658630	116,041558	77,206270	48,507640	102,898699	83,621745	73,621848	57,468967	59,771986	0,695339	32,926304	52,391750	66,298780	78,312821	87,159922	85,476208	97,034610	83,378663	87,273360	77,617543	97,099712	65,962522	48,455714	77,811626	85,751228
223,000000	1205,491619	89,060185	72,384005	84,138565	77,791394	92,842615	82,709147	116,757464	78,440754	49,609460	104,223429	84,723761	74,739680	58,470743	62,468007	0,748823	33,045580	54,799607	67,870186	78,820063	87,691096	85,537132	97,101313	83,757236	87,645415	77,707415	97,157170	66,143374	48,811920	77,977851	86,055059
224,000000	1205,491495	89,465753	72,312326	84,547419	77,818973	93,374059	83,190345	116,977889	78,999526	50,061958	104,885770	85,187927	75,239666	58,874315	64,463797	0,787022	33,146431	56,520395	68,749107	79,017063	87,904176	85,605700	97,206680	83,974959	87,813742	77,778531	97,231245	66,225353	49,040540	78,130572	86,179533
225,000000	1205,491550	89,801371	72,463645	84,891332	78,075085	93,806632	83,711936	117,313779	79,439671	50,452257	105,344680	85,589548	75,599396	59,221942	65,947105	0,813433	33,267176	57,725317	69,298262	79,274801	88,180111	85,675811	97,263954	84,127865	87,966143	77,782013	97,274503	66,291448	49,138554	78,185069	86,315238
226,000000	1205,491582	90,022111	72,692148	85,208916	78,390750	94,173247	84,227584	117,676601	79,851822	50,821194	105,748959	85,978798	75,941021	59,571227	67,096007	0,837457	33,344171	58,668786	69,735336	79,577567	88,441545	85,641058	97,169703	84,299346	88,107483	77,826056	97,328343	66,380752	49,203368	78,259739	86,404649
227,000000	1205,491602	90,196923	72,881184	85,494176	78,672278	94,484658	84,603339	117,983298	80,217106	51,131254	106,083573	86,274134	76,244918	59,869492	68,006729	0,852341	33,448162	59,369944	70,100311	79,822444	88,677884	85,699039	97,231381	84,475301	88,278849	77,822645	97,346287	66,422108	49,288659	78,290991	86,612270
228,000000	1205,491613	90,353884	73,218776	85,844155	79,086482	94,893927	85,100899	118,415406	80,630804	51,523107	106,448961	86,665557	76,605636	60,240803	68,732004	0,863434	33,582956	59,954315	70,404072	80,197562	89,012360	85,765780	97,251986	84,680502	88,456600	77,898102	97,408652	66,506745	49,359482	78,344621	86,747558
229,000000	1205,491591	90,565109	73,868646	86,391485	79,806256	95,503462	85,864015	119,123387	81,222751	52,150856	106,973121	87,248704	77,145535	60,812216	69,400536	0,874279	33,690051	60,521221	70,853754	80,708071	89,508429	85,860563	97,272514	84,911600	88,708064	77,958910	97,438268	66,596792	49,437466	78,394461	87,015377
230,000000	1205,491607	90,877534	74,602151	87,079234	80,615527	96,287693	86,702135	119,970401	81,970508	52,886425	107,635564	87,965181	77,766093	61,487412	70,095472	0,884388	33,802661	61,118214	71,377169	81,305283	89,991040	85,954508	97,317349	85,197360	89,027529	78,042890	97,479931	66,734030	49,516274	78,446317	87,264694
231,000000	1205,491616	91,264170	75,553650	87,938815	81,595777	97,273887	87,703359	120,959699	82,814563	53,740713	108,372410	88,767978	78,487973	62,254785	70,807761	0,897580	33,933743	61,744666	71,958991	81,919702	90,535506	86,065543	97,441728	85,557071	89,318407	78,129353	97,520211	66,833077	49,598805	78,529481	87,538185
232,000000	1205,491622	91,725496	76,696006	88,953318	82,828502	98,394741	88,867888	122,098090	83,755862	54,717202	109,209993	89,682818	79,343131	63,142293	71,618400	0,912305	34,065541	62,452336	72,586336	82,730484	91,226887	86,150210	97,541455	85,997127	89,710194	78,261086	97,599524	67,015439	49,707528	78,627701	87,944574
233,000000	1205,491626	92,305526	78,051359	90,067072	84,145166	99,633370	90,130664	123,364761	84,803702	55,825461	110,169241	90,744167	80,310832	64,139828	72,474355	0,922652	34,208962	63,177665	73,341298	83,620354	92,044843	86,335019	97,578570	86,410442	90,163411	78,469892	97,673321	67,167946	49,770846	78,727436	88,341573
234,000000	1205,491628	92,974381	79,409438	91,258519	85,482468	100,898849	91,410476	124,618984	85,900422	56,947847	111,134832	91,822568	81,296085	65,151292	73,365915	0,934081	34,342427	63,998915	74,115182	84,409283	92,794542	86,508750	97,693081	86,876378	90,605908	78,655562	97,744262	67,376814	49,897667	78,798932	88,649929
235,000000	1205,491629	93,729358	80,815309	92,471659	86,842745	102,191962	92,821868	125,902643	87,036049	58,090662	112,085636	92,923403	82,309542	66,177320	74,288882	0,945251	34,440417	64,858794	74,918870	85,258750	93,546836	86,689936	97,882239	87,349270	91,063034	78,850078	97,785502	67,553155	49,977066	78,855451	88,976589
236,000000	1205,491630	94,584200	82,258748	93,732731	88,254912	103,522907	94,291407	127,236744	88,229450	59,266557	113,012798	94,070151	83,403951	67,260984	75,229672	0,956743	34,514426	65,738744	75,739347	86,165791	94,317800	86,820186	98,033838	87,806872	91,473404	79,085564	97,887907	67,720143	50,121478	78,895345	89,290535
237,000000	1205,491630	95,509794	83,735518	95,018909	89,779161	104,861978	95,731608	128,583362	89,430513	60,471127	113,927932	95,244393	84,512026	68,361386	76,242249	0,973384	34,681815	66,657458	76,582760	87,001772	95,094263	87,008703	98,100858	88,254081	91,854675	79,317931	97,969735	67,899226	50,249252	78,947407	89,653910
238,000000	1205,491630	96,508231	85,206600	96,330347	91,388752	106,257299	97,127445	129,969595	90,666706	61,689121	114,804303	96,416535	85,630154	69,485434	77,290840	0,988866	34,816111	67,593050	77,417909	87,951709	95,877443	87,199207	98,290183	88,701754	92,263516	79,593626	98,042529	68,081754	50,420489	79,022930	89,989597
239,000000	1205,491630	97,574068	86,644301	97,656283	92,959093	107,665520	98,523739	131,347064	91,930845	62,936361	115,729733	97,621601	86,778890	70,620420	78,348417	1,004059	34,981240	68,573979	78,298598	88,892308	96,557568	87,411119	98,458003	89,091993	92,681932	79,937038	98,154022	68,254785	50,580760	79,107041	90,314618
240,000000	1205,491631	98,689816	88,093131	98,992588	94,488116	109,082405	99,903143	132,714617	93,213794	64,196059	116,695371	98,820411	87,950734	71,763001	79,441786	1,019671	35,171157	69,548291	79,175187	89,865182	97,118666	87,694333	98,692087	89,489584	93,103694	80,322493	98,286715	68,494169	50,770426	79,218073	90,715625
241,000000	1205,491631	99,850559	89,527454	100,238593	95,941703	110,489439	101,254116	134,027733	94,491065	65,436746	117,727731	99,979185	89,082928	72,882298	80,537336	1,038697	35,337350	70,532072	80,087758	90,889113	97,484272	87,900498	98,886667	89,860614	93,571062	80,771435	98,441739	68,728629	50,947029	79,305526	91,155721
242,000000	1205,491631	101,018679	91,056071	101,467144	97,371538	111,890071	102,576122	135,376923	95,852149	66,669664	118,862553	101,218429	90,279313	74,037018	81,652551	1,050531	35,517753	71,547878	80,970717	91,957204	97,635567	88,180954	99,033842	90,229177	94,051880	81,218067	98,621236	69,015352	51,151847	79,461847	91,531284
243,000000	1205,491631	102,273368	92,554733	102,794001	98,823842	113,341769	103,915374	136,738969	97,263443	67,952341	119,994765	102,446494	91,475096	75,194964	82,801032	1,067737	35,724439	72,539797	81,909687	93,009379	97,835109	88,497385	99,369340	90,586681	94,462426	81,748604	98,816915	69,284322	51,337078	79,678722	91,892025
244,000000	1205,491631	103,538425	94,113385	104,159267	100,157748	114,760779	105,137708	138,025233	98,606233	69,228446	121,126905	103,649126	92,632746	76,320594	83,912386	1,090106	35,927211	73,537561	82,792102	94,003044	98,027461	88,798479	99,587022	90,813477	94,886622	82,288316	99,020867	69,567506	51,481371	79,876298	92,285444
245,000000	1205,491631	104,845071	95,687325	105,570724	101,421950	116,122756	106,335345	139,259743	99,942018	70,507036	122,264404	104,862678	93,793530	77,411965	85,084835	1,109491	36,153899	74,540387	83,690353	95,029754	98,159112	89,097444	99,886449	91,098642	95,277923	82,790923	99,180977	69,866546	51,686344	80,085748	92,706699
